时间,代码,名称,操作,价格,信号等级,评分,行业,市场评分,市场状态,状态,策略版本,旧动作,新动作,变化原因
2026-08-04 10:02,512170,医疗ETF,买入,0.335,A,4,,,,虚拟买入,legacy
2026-08-04 10:02,513180,恒生科技ETF,买入,0.613,B,4,,,,虚拟买入,legacy
2026-08-04 10:02,159869,游戏ETF,买入,1.13,B,2,,,,虚拟买入,legacy
2026-08-04 10:02,601179,中国西电,买入,13.94,B,4,,,,虚拟买入,legacy
2026-08-04 10:02,600089,特变电工,买入,21.21,B,4,,,,虚拟买入,legacy
2026-08-04 10:02,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 10:02,512400,有色金属ETF,买入,1.777,B,4,,,,虚拟买入,legacy
2026-08-04 10:02,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 10:02,513180,恒生科技ETF,买入,0.613,B,4,,,,虚拟买入,legacy
2026-08-04 10:02,159869,游戏ETF,买入,1.131,B,2,,,,虚拟买入,legacy
2026-08-04 10:02,601179,中国西电,买入,13.94,B,4,,,,虚拟买入,legacy
2026-08-04 10:02,600089,特变电工,买入,21.21,B,4,,,,虚拟买入,legacy
2026-08-04 10:16,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 10:16,512400,有色金属ETF,买入,1.789,B,4,,,,虚拟买入,legacy
2026-08-04 10:16,512170,医疗ETF,买入,0.336,A,4,,,,虚拟买入,legacy
2026-08-04 10:16,513180,恒生科技ETF,买入,0.614,B,4,,,,虚拟买入,legacy
2026-08-04 10:16,159869,游戏ETF,买入,1.144,B,2,,,,虚拟买入,legacy
2026-08-04 10:16,601179,中国西电,买入,14.15,B,4,,,,虚拟买入,legacy
2026-08-04 10:16,600089,特变电工,买入,21.36,B,4,,,,虚拟买入,legacy
2026-08-04 10:41,159858,创新药ETF,买入,0.689,B,2,,,,虚拟买入,legacy
2026-08-04 10:41,512400,有色金属ETF,买入,1.791,B,4,,,,虚拟买入,legacy
2026-08-04 10:41,512170,医疗ETF,买入,0.335,A,4,,,,虚拟买入,legacy
2026-08-04 10:41,513180,恒生科技ETF,买入,0.613,B,4,,,,虚拟买入,legacy
2026-08-04 10:41,159869,游戏ETF,买入,1.143,B,2,,,,虚拟买入,legacy
2026-08-04 10:41,601179,中国西电,买入,14.42,B,4,,,,虚拟买入,legacy
2026-08-04 10:41,600089,特变电工,买入,21.4,B,4,,,,虚拟买入,legacy
2026-08-04 11:10,512400,有色金属ETF,买入,1.798,B,4,,,,虚拟买入,legacy
2026-08-04 11:11,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 11:11,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 11:11,159869,游戏ETF,买入,1.15,B,2,,,,虚拟买入,legacy
2026-08-04 11:11,601179,中国西电,买入,14.37,B,4,,,,虚拟买入,legacy
2026-08-04 11:11,600089,特变电工,买入,21.4,B,4,,,,虚拟买入,legacy
2026-08-04 11:33,512400,有色金属ETF,买入,1.798,B,4,,,,虚拟买入,legacy
2026-08-04 11:33,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 11:33,513180,恒生科技ETF,买入,0.616,B,4,,,,虚拟买入,legacy
2026-08-04 11:33,159869,游戏ETF,买入,1.154,B,2,,,,虚拟买入,legacy
2026-08-04 11:33,601179,中国西电,买入,14.36,B,4,,,,虚拟买入,legacy
2026-08-04 11:33,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 12:45,512400,有色金属ETF,买入,1.798,B,4,,,,虚拟买入,legacy
2026-08-04 12:45,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 12:45,513180,恒生科技ETF,买入,0.616,B,4,,,,虚拟买入,legacy
2026-08-04 12:45,159869,游戏ETF,买入,1.154,B,2,,,,虚拟买入,legacy
2026-08-04 12:45,601179,中国西电,买入,14.36,B,4,,,,虚拟买入,legacy
2026-08-04 12:45,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 12:46,512400,有色金属ETF,买入,1.798,B,4,,,,虚拟买入,legacy
2026-08-04 12:46,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 12:46,513180,恒生科技ETF,买入,0.616,B,4,,,,虚拟买入,legacy
2026-08-04 12:46,159869,游戏ETF,买入,1.154,B,2,,,,虚拟买入,legacy
2026-08-04 12:46,601179,中国西电,买入,14.36,B,4,,,,虚拟买入,legacy
2026-08-04 12:46,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 13:30,512400,有色金属ETF,买入,1.799,B,4,,,,虚拟买入,legacy
2026-08-04 13:30,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 13:30,513180,恒生科技ETF,买入,0.613,B,4,,,,虚拟买入,legacy
2026-08-04 13:30,159869,游戏ETF,买入,1.148,B,2,,,,虚拟买入,legacy
2026-08-04 13:30,601179,中国西电,买入,14.3,B,4,,,,虚拟买入,legacy
2026-08-04 13:30,600089,特变电工,买入,21.39,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 13:55,512400,有色金属ETF,买入,1.807,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 13:55,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,159869,游戏ETF,买入,1.153,B,2,,,,虚拟买入,legacy
2026-08-04 13:55,601179,中国西电,买入,14.28,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,600089,特变电工,买入,21.4,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 13:55,512400,有色金属ETF,买入,1.807,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 13:55,513180,恒生科技ETF,买入,0.614,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,159869,游戏ETF,买入,1.154,B,2,,,,虚拟买入,legacy
2026-08-04 13:55,601179,中国西电,买入,14.28,B,4,,,,虚拟买入,legacy
2026-08-04 13:55,600089,特变电工,买入,21.39,B,4,,,,虚拟买入,legacy
2026-08-04 14:03,159516,半导体设备ETF,卖出/减仓,0.645,B,-2,,,,待执行,legacy
2026-08-04 14:03,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 14:03,512400,有色金属ETF,买入,1.806,B,4,,,,虚拟买入,legacy
